longitude,latitude,depth,uncor_bht,harrison_correction,bhtcorrected_temp,surface_temp,harrison_gradient,reference_data_set,state,k_source,k_section,resistance,k,q_calculated,quality,basement_depth,correction,bht_well,well_ave_hf,file_number,operation_name,drilling_start,drilling_complete,tsc,state_plane_meter_x_coordinate,state_plane_meter_y_coordinate,company_name,well_type,well_status,field_name,formation,elevation_measured,elevation_ft,elevation_m,county_name
-94.88,32.4028,1112.8,53.9,0.9,54.8,21.19,30.21,"Blackwell, D.D., Richards & Stepp: TX Geothermal Assessment for the I-35 Corridor East Final Report TX SECO Contract CM709 SMU Geothermal Lab 2010|Google HF=Q calculated| 2018 new conductivity-HF=Site well HF.",TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,62.0,BHT-C,,Harrison,1.0,69.43,,,,,4.0,,,E - Tex Well Service Co,Dry Hole,,East Texas,,KB,322.0,98.15,Gregg County
-94.9483,32.1187,1142.7,53.3,1.3,54.6,21.5,29.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,59.0,BHT-C,,Harrison,1.0,59.0,,,,,5.0,,,Atlantic Richfield Co,Injection/Disposal From Oil,Unknown,East Texas,,KB,340.0,103.66,Rusk
-94.8143,32.53495,1170.11,52.78,,54.43,21.0,28.57,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,65.46,BHT-C,,Harrison,1.0,65.46,,,,,,,,,,,,,,,117.04,Gregg County
-94.7702,30.7325,917.1,54.4,0.0,54.4,22.4,34.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.97,69.0,BHT-C,,,1.0,69.0,,,,,7.0,,,Zachry Exploration,Gas Well,Unknown,Wildcat,,KB,313.5,95.58,Polk
-94.1957,33.2795,1207.0,52.2,2.1,54.3,19.64,29.3,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.17,64.0,BHT-C,,Harrison,2.0,68.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.2652,33.1022,1187.8,52.2,1.9,54.1,19.95,29.6,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.15,64.0,BHT-C,,Harrison,2.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.0619,32.0955,1015.2,54.4,-0.4,54.0,21.0,32.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.03,66.0,BHT-C,,Harrison,1.0,66.0,,,,,5.0,,,Paladin Drilling Co,Oil or Gas Well,Unknown,Bellebower,,KB,312.03,95.13,Panola
-93.7802,31.5302,1176.8,52.2,1.7,53.9,21.03,28.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.98,56.0,BHT-C,,Harrison,3.0,66.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.86032,32.45977,1123.84,52.78,,53.83,21.11,29.12,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,66.8,BHT-C,,Harrison,1.0,66.8,,,,,,,,,,,,,,,,Gregg County
-94.9448,32.5209,1116.5,52.8,1.0,53.8,21.1,29.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,61.0,BHT-C,,Harrison,1.0,61.0,,,,,1.0,,,East Texas Salt Water Disposal Co,Injection/Disposal Well,Unknown,East Texas,,KB,,,Gregg
-94.80253,32.56623,1160.98,52.22,,53.76,20.95,28.26,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,64.73,BHT-C,,Harrison,1.0,64.73,,,,,,,,,,,,,,,,Gregg County
-93.4073,33.4523,1160.4,52.2,1.5,53.7,18.9,29.9,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",AR,Estimate: Blackwell Gulf Coast K Model,,,2.17,65.0,BHT-C,,Harrison,1.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.2851,32.9777,1198.2,51.7,2.0,53.7,20.14,28.5,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.14,61.0,BHT-C,,Harrison,3.0,66.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.9103,32.4303,1154.9,52.2,1.5,53.7,21.2,28.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,58.0,BHT-C,,Harrison,1.0,58.0,,,,,2.0,,,East Texas Salt Water Disposal Co,Dry Hole,Unknown,East Texas,,KB,407.5,124.24,Gregg
-95.0369,32.302,1234.1,51.1,2.5,53.6,21.35,27.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.08,57.0,BHT-C,,Harrison,2.0,61.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.82116,32.52068,1130.45,52.22,,53.36,21.02,28.61,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,65.49,BHT-C,,Harrison,1.0,65.49,,,,,,,,,,,,,,,,Gregg County
-94.86599,32.47479,1120.69,52.22,,53.24,21.1,28.68,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,65.82,BHT-C,,Harrison,1.0,65.82,,,,,,,,,,,,,,,,Gregg County
-94.9225,32.1714,1119.5,52.2,1.0,53.2,21.5,28.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,58.0,BHT-C,,Harrison,2.0,66.0,,,,,17.5,,,Sun Exploration & Produting Co,Injection/Disposal From Oil,Unknown,Redwine  ,"Travis Peak ""A""",KB,416.0,126.83,Rusk
-95.0452,32.5272,1287.8,50.0,3.1,53.1,21.08,26.1,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.11,55.0,BHT-C,,Harrison,2.0,62.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.0627,32.5627,1283.2,50.0,3.1,53.1,21.04,26.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.11,55.0,BHT-C,,Harrison,2.0,62.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.9148,32.5334,1132.9,51.7,1.2,52.9,21.1,28.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,58.0,BHT-C,,Harrison,1.0,58.0,,,,,4.0,,,SCD Production,Oil or Gas Well,Unknown,East Texas,,KB,,,Gregg
-95.476,31.0295,914.9,52.8,0.0,52.8,22.7,32.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.99,65.0,BHT-C,,,1.0,65.0,,,,,4.0,,,Houston Petroleum Co,Gas Well,Unknown,Trinity,,KB,270.0,82.32,Houston
-92.8302,31.3702,1343.3,48.9,3.8,52.7,20.04,23.6,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,1.94,46.0,BHT-C,,Harrison,3.0,51.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.86755,32.45649,1117.54,51.67,,52.64,21.12,28.21,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,64.78,BHT-C,,Harrison,1.0,64.78,,,,,,,,,,,,,,,,Gregg County
-94.8984,32.4528,1157.3,51.1,1.5,52.6,21.13,27.19,"Blackwell, D.D., Richards & Stepp: TX Geothermal Assessment for the I-35 Corridor East Final Report TX SECO Contract CM709 SMU Geothermal Lab 2010|Google HF=Q calculated| 2018 new conductivity-HF=Site well HF.",TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,56.0,BHT-C,,Harrison,1.0,62.3,,,,,2.0,,,East Texas Salt Water Disposal Co,Injection/Disposal Well,,East Texas,,GL,390.0,118.87,Gregg County
-94.9199,32.5587,1157.9,51.1,1.5,52.6,21.0,27.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,57.0,BHT-C,,Harrison,1.0,57.0,,,,,3.0,,,East Texas Salt Water Disposal Co,Injection/Disposal Well,Unknown,East Texas,,KB,,,Upshur
-92.5002,32.9002,1193.9,50.6,2.0,52.6,19.13,27.7,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.11,58.0,BHT-C,,Harrison,1.0,58.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-92.6002,32.9172,1071.0,52.2,0.4,52.6,19.14,30.9,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.11,65.0,BHT-C,,Harrison,1.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.82787,32.51298,1151.22,51.11,,52.52,21.03,27.35,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,62.63,BHT-D,,Harrison,1.0,62.63,,,,,,,,,,,,,,,,Gregg County
-94.2758,32.8232,1234.1,50.0,2.5,52.5,20.33,26.7,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.12,57.0,BHT-C,,Harrison,3.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.9535,32.4873,1239.0,50.0,2.5,52.5,21.12,26.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.1,55.0,BHT-C,,Harrison,3.0,58.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.9763,33.3679,1190.2,50.6,1.9,52.5,20.0,27.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.09,57.0,BHT-C,,Harrison,1.0,57.0,,,,,5.75,,,"Energytec, Inc.",Oil Well,Unknown,Trix-Liz,,KB,339.0,103.35,Titus
-93.3512,30.7835,1224.4,50.0,2.3,52.3,21.11,25.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,1.9,48.0,BHT-C,,Harrison,2.0,53.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.4685,30.8069,1314.0,48.9,3.4,52.3,22.04,23.5,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.93,45.0,BHT-C,,Harrison,1.0,45.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.4944,31.0289,1079.9,51.7,0.5,52.2,22.7,27.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.99,54.0,BHT-C,,Harrison,1.0,54.0,,,,,6.0,,,Houston Petroleum Co,Oil or Gas Well,Unknown,Trinity,,KB,258.0,78.66,Houston
-93.8643,31.6251,918.3,52.2,0.0,52.2,21.1,33.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.99,67.0,BHT-C,,,1.0,67.0,,,,,3.5,,,Richman Petroleum,Oil Well,Unknown,Bridges,,KB,223.0,67.99,Shelby
-92.5115,33.2977,1073.5,51.7,0.4,52.1,18.88,30.8,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",AR,Estimate: Blackwell Gulf Coast K Model,,,2.16,67.0,BHT-C,,Harrison,1.0,67.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.86915,32.46492,1117.85,51.11,,52.09,21.11,27.71,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,63.66,BHT-C,,Harrison,1.0,63.66,,,,,,,,,,,,,,,,Gregg County
-94.4478,33.1556,1243.9,49.4,2.6,52.0,19.95,26.6,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.16,57.0,BHT-C,,Harrison,2.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.83845,32.49399,1103.69,51.11,,51.91,21.06,27.94,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,64.19,BHT-C,,Harrison,1.0,64.19,,,,,,,,,,,,,,,,Gregg County
-94.3514,31.2161,932.9,53.3,-1.5,51.8,21.77,33.0,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.96,65.0,BHT-C,,Harrison,1.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.8661,32.5881,1174.4,50.0,1.7,51.7,21.0,26.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,54.0,BHT-C,,Harrison,1.0,54.0,,,,,3.0,,,East Texas Salt Water Disposal Co,Dry Hole,Unknown,East Texas,,KB,,,Upshur
-93.4502,32.0502,914.6,53.3,-1.8,51.5,20.01,34.5,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.02,70.0,BHT-C,,Harrison,1.0,70.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.7758,33.2639,1238.1,48.9,2.5,51.4,20.01,26.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.17,57.0,BHT-C,,Harrison,2.0,63.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-92.5335,33.0819,1129.6,50.0,1.1,51.1,19.03,28.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",AR,Estimate: Blackwell Gulf Coast K Model,,,2.13,60.0,BHT-C,,Harrison,1.0,60.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.4835,31.0392,921.6,51.1,0.0,51.1,22.7,30.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.99,61.0,BHT-C,,,1.0,61.0,,,,,5.5,,,Houston Petroleum Co,Gas Well,Unknown,Trinity,,KB,296.0,90.24,Houston
-94.86083,32.45392,1119.11,50.0,,51.0,21.12,26.69,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,61.33,BHT-C,,Harrison,1.0,61.33,,,,,,,,,,,,,,,80.47,Gregg County
-94.922,32.4686,1154.3,49.4,1.5,50.9,21.1,25.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,53.0,BHT-C,,Harrison,1.0,53.0,,,,,1.5,,,East Texas Salt Water Disposal Co,Dry Hole,Unknown,East Texas,,KB,352.0,107.32,Gregg
-94.9517,32.4934,1158.5,49.4,1.5,50.9,21.1,25.7,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,53.0,BHT-C,,Harrison,1.0,53.0,,,,,2.0,,,East Texas Salt Water Disposal Co,Dry Hole,Unknown,East Texas,,KB,405.0,123.48,Gregg
-94.0468,32.5802,927.1,52.2,-1.6,50.6,20.41,33.6,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.08,70.0,BHT-C,,Harrison,2.0,67.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.86487,32.47335,1126.35,49.44,,50.53,21.1,26.13,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,60.0,BHT-C,,Harrison,1.0,60.0,,,,,,,,,,,,,,,,Gregg County
-95.0046,33.3757,1190.2,48.3,1.9,50.2,20.0,25.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.09,53.0,BHT-C,,Harrison,1.0,53.0,,,,,4.0,,,"Energytec, Inc.",Oil or Gas Well,Unknown,Trix-Liz,,KB,309.0,94.21,Titus
-94.80884,32.53974,1166.33,48.33,,49.94,20.99,24.82,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,56.94,BHT-C,,Harrison,1.0,56.94,,,,,,,,,,,,,,,127.41,Gregg County
-94.85034,32.46861,1113.76,48.89,,49.81,21.1,25.78,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,59.25,BHT-C,,Harrison,1.0,59.25,,,,,,,,,,,,,,,,Gregg County
-94.9997,33.3745,1194.5,47.8,2.0,49.8,20.0,24.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.09,52.0,BHT-C,,Harrison,1.0,52.0,,,,,12.75,,,"Energytec, Inc.",Oil Well,Unknown,Trix-Liz,,KB,308.0,93.9,Titus
-94.5746,31.4128,1162.2,47.8,1.6,49.4,21.77,24.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.98,48.0,BHT-C,,Harrison,3.0,55.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-93.5502,31.7702,1143.0,47.8,1.3,49.1,20.47,25.0,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,1.99,50.0,BHT-C,,Harrison,3.0,59.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.85965,32.45347,1116.91,47.78,,48.74,21.12,24.73,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,56.87,BHT-C,,Harrison,1.0,56.87,,,,,,,,,,,,,,,85.65,Gregg County
-94.86138,32.5001,1108.41,47.78,,48.63,21.06,24.87,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,57.2,BHT-D,,Harrison,1.0,57.2,,,,,,,,,,,,,,,93.57,Gregg County
-94.84265,32.41376,1133.91,47.22,,48.41,21.16,24.03,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,55.19,BHT-C,,Harrison,1.0,55.19,,,,,,,,,,,,,,,99.97,Gregg County
-94.4674,31.8367,1091.8,47.8,0.6,48.4,21.49,25.6,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,51.0,BHT-C,,Harrison,2.0,63.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.0563,32.0943,1041.2,47.8,0.0,47.8,21.0,25.7,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.03,52.0,BHT-C,,Harrison,1.0,52.0,,,,,5.0,,,Eason Petroleum Co,Gas Well,Unknown,Bellebower,,KB,301.42,91.9,Panola
-93.6502,32.6172,891.8,49.4,-2.1,47.3,19.87,31.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.08,65.0,BHT-C,,Harrison,1.0,65.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-93.708,31.3918,997.3,47.8,-0.6,47.2,21.05,26.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.96,51.0,BHT-C,,Harrison,2.0,57.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.83475,32.49132,1100.23,46.11,,46.86,21.07,23.44,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.28,53.96,BHT-D,,Harrison,1.0,53.96,,,,,,,,,,,,,,,83.52,Gregg County
-94.79564,32.55511,1153.74,44.44,,45.89,20.96,21.61,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.27,49.62,BHT-D,,Harrison,1.0,49.62,,,,,,,,,,,,,,,118.57,Gregg County
-93.9832,32.8002,1022.3,46.1,-0.3,45.8,20.06,25.8,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.11,54.0,BHT-C,,Harrison,3.0,59.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.6895,31.2791,995.4,46.1,-0.7,45.4,21.94,24.6,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.97,48.0,BHT-C,,Harrison,2.0,48.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.4802,31.0378,856.1,45.0,0.0,45.0,22.7,26.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.99,52.0,BHT-C,,,1.0,52.0,,,,,3.5,,,Houston Petroleum Co,Gas Well,Unknown,Trinity,,KB,321.0,97.87,Houston
